datetime,condtemp2019,condtemp2018,condtemp2017,condtemp2016,condtemp2015,condtemp2014,condtemp2013,condtemp2012,condtemp2011,condtemp2010,condtemp2009,condtemp2008,condtemp2007,condtemp2006,condtemp2005,condtemp2004,condtemp2003,condtemp2002,condtemp2001,condtemp2000,condtemp1999,condtemp1998,condtemp1997,condtemp1996,condtemp1995,condtemp1994,condtemp1993,condtemp1992,condtemp1991,condtemp1990
23/03/1980 14:00,29.24,NaN,20.037,33.789,20.092,20.057,80.955,20.034,21.413,54.488,32.42,80.024,80.955,80.955,58.943,20.171,47.173,20.036,32.908,20.473,47.02,29.908,20.408,21.067,76.841,80.955,60.971,24.139,20.45,80.955
23/03/1980 15:00,31.523,NaN,20.131,33.452,20.09,20.054,80.956,20.033,21.171,58.347,29.566,77.695,80.956,80.956,60.755,20.182,48.551,20.036,34.179,20.495,47.146,29.978,20.29,21.098,80.077,80.956,62.038,23.045,20.523,80.956
23/03/1980 16:00,47.51,NaN,20.325,30.743,NaN,20.034,80.956,20.097,21.283,61.261,21.743,60.813,80.956,80.956,75.254,20.315,65.529,20.04,41.886,20.946,48.586,31.185,20.13,20.921,80.956,80.956,80.496,20.233,21.026,80.956
23/03/1980 17:00,50.472,NaN,20.324,30.311,NaN,20.033,80.957,20.11,21.46,61.836,21.582,58.15,80.957,80.957,74.629,20.277,68.344,20.038,42.79,21.214,48.883,31.125,20.147,20.78,80.957,80.957,79.432,20.153,20.999,80.957
23/03/1980 18:00,54.246,NaN,20.658,27.888,NaN,NaN,80.957,20.176,21.882,62.249,20.978,44.585,80.957,81.957,70.819,20.121,69.356,20.085,51.278,24.633,52.935,31.303,20.509,20.573,80.957,80.957,78.098,20.011,21.521,80.957
23/03/1980 19:00,55.092,NaN,20.645,27.308,NaN,NaN,80.958,20.139,22.141,60.573,20.816,42.173,80.958,82.116,69.627,20.107,67.942,20.089,53.571,25.321,52.88,31.473,20.618,20.637,80.958,80.958,77.718,20.013,21.848,80.958
23/03/1980 20:00,77.043,NaN,20.927,23.979,NaN,NaN,80.958,20.094,23.242,59.366,20.72,32.217,80.958,84.153,60.01,20.036,63.195,20.217,67.891,29.58,49.074,33.018,21.538,20.811,80.958,80.958,79.241,20.268,24.372,80.958
23/03/1980 21:00,76.285,NaN,20.778,23.348,NaN,NaN,80.959,20.087,23.891,57.905,20.875,31.374,80.959,81.253,55.307,20.036,61.825,20.246,68.067,30.583,48.638,32.753,21.502,20.769,80.959,80.959,80.026,20.597,24.614,80.959
23/03/1980 22:00,80.959,NaN,20.111,20.384,20.082,NaN,80.959,20.034,25.845,49.638,22.714,26.683,81.959,69.719,34.005,NaN,42.982,20.922,68.147,46.95,48.169,35.083,20.645,20.787,80.959,80.959,74.485,27.148,28.969,80.959
23/03/1980 23:00,80.96,NaN,20.083,20.406,20.088,NaN,80.96,20.034,26.965,42.962,22.848,26.365,81.799,67.766,32.079,NaN,41.455,20.889,68.371,48.773,47.891,35.287,20.602,20.689,80.96,80.96,77.538,28.829,27.981,80.96
24/03/1980 00:00,80.759,NaN,NaN,20.42,NaN,NaN,80.96,20.034,31.414,32.204,23.304,23.841,80.544,55.148,25.117,20.035,30.221,20.435,68.736,62.011,42.165,34.502,20.341,20.313,80.96,80.96,80.96,53.131,24.437,80.96
24/03/1980 01:00,80.803,NaN,NaN,20.26,NaN,NaN,80.961,20.04,32.369,29.697,24.018,23.701,80.327,54.34,24.68,20.034,28.762,20.37,70.075,62.276,40.583,33.582,20.335,20.335,80.961,80.961,80.961,53.43,24.437,80.961
24/03/1980 02:00,81.841,NaN,NaN,20.011,NaN,NaN,80.961,NaN,32.375,23.887,46.174,23.471,80.328,51.197,25.828,20.139,22.746,20.235,79.86,71.237,29.621,29.298,20.298,21.388,80.961,80.961,80.961,50.09,24.486,80.961
24/03/1980 03:00,80.962,NaN,NaN,20.011,NaN,NaN,80.962,NaN,31.617,22.966,52.353,23.242,80.459,51.845,25.316,20.176,22.208,20.258,81.71,68.316,28.644,28.463,20.345,21.481,80.962,80.962,80.962,52.942,24.486,80.962
24/03/1980 04:00,80.962,NaN,20.01,20.082,20.291,NaN,80.962,NaN,27.185,21.972,73.28,22.808,80.546,58.744,21.842,20.782,20.364,20.311,78.326,74.366,22.933,25.849,20.558,23.666,80.962,81.372,80.962,60.938,23.464,81.842
24/03/1980 05:00,80.963,NaN,20.01,20.034,20.433,NaN,80.963,NaN,25.235,22.405,74.264,23.437,80.46,60.544,21.654,21.003,20.292,20.312,79.506,75.689,22.921,25.696,20.542,23.708,80.963,83.332,80.963,59.431,23.649,79.347
24/03/1980 06:00,80.975,NaN,20.124,20.197,21.819,NaN,80.963,20.082,23.048,24.181,80.963,31.063,79.21,69.217,20.726,23.016,20.099,20.29,80.963,80.762,23.243,25.858,20.735,23.208,80.963,63.871,80.963,59.054,25.049,66.907
24/03/1980 07:00,81.144,NaN,20.148,20.266,22.119,NaN,80.964,20.035,22.964,26.364,80.964,31.24,78.702,68.503,20.86,23.106,20.095,20.315,80.964,81.722,23.347,26.098,20.851,22.982,80.964,61.484,80.964,60.093,25.785,68.99
24/03/1980 08:00,80.964,NaN,20.423,20.757,26.832,NaN,80.964,20.083,22.456,30.424,80.964,28.13,76.883,65.557,21.696,22.933,20.095,20.572,80.964,80.964,23.322,28.138,21.247,21.502,80.964,48.928,80.964,74.308,30.001,76.091
24/03/1980 09:00,81.884,NaN,20.446,20.903,28.941,NaN,80.964,20.081,22.219,28.767,80.304,27.761,76.736,65.172,21.709,22.847,20.096,20.6,80.964,80.964,23.286,28.147,21.091,21.438,80.964,46.579,80.964,76.453,29.64,76.041
24/03/1980 10:00,80.965,NaN,20.219,23.298,50.819,20.082,80.965,20.154,22.675,27.279,35.557,28.446,77.153,56.324,20.301,21.407,NaN,21.435,80.965,80.965,22.673,29.448,20.881,20.599,80.965,28.915,80.965,79.331,33.084,80.505
24/03/1980 11:00,80.965,NaN,20.219,23.267,51.533,20.079,80.965,20.154,23.369,28.569,32.392,28.351,77.835,55.726,20.259,21.313,NaN,21.014,80.965,80.965,22.725,29.713,20.804,20.584,80.965,29.071,80.965,76.092,33.209,81.079
24/03/1980 12:00,80.966,NaN,20.131,24.303,48.583,20.04,80.966,20.1,25.811,34.304,25.648,27.852,80.376,44.697,20.381,20.804,NaN,20.154,80.966,80.966,23.222,32.112,20.578,20.387,80.966,48.453,80.966,74.472,38.442,80.966
24/03/1980 13:00,80.966,NaN,20.144,24.845,44.143,20.038,80.966,20.086,27.241,35.583,25.115,27.734,80.55,42.595,20.399,20.919,NaN,20.141,80.966,80.966,23.404,32.507,20.564,20.403,80.966,49.521,80.966,73.699,41.146,80.966
24/03/1980 14:00,80.967,20.033,20.381,27.648,26.385,20.033,80.967,20.034,28.021,36.745,28.341,32.907,81.967,35.024,20.734,22.12,NaN,20.091,80.967,75.44,23.691,32.677,20.368,20.498,80.967,45.794,80.967,72.291,61.373,80.967
24/03/1980 15:00,81.947,20.034,20.379,27.993,23.866,20.08,80.967,20.039,28.671,36.979,28.063,31.679,80.967,34.304,20.643,22.397,NaN,20.088,80.967,74.516,23.345,31.92,20.297,20.557,80.967,40.953,80.967,71.48,61.909,80.967
24/03/1980 16:00,76.244,20.118,20.333,30.257,20.155,20.937,80.968,20.085,27.889,37.629,30.197,26.49,80.968,36.713,20.416,23.435,NaN,20.101,80.968,66.075,21.854,27.856,20.032,20.89,80.968,27.499,80.968,74.434,71.923,80.968
24/03/1980 17:00,76.408,20.153,20.391,31.54,20.016,21.649,80.968,20.096,28.478,37.072,29.832,27.197,80.968,36.695,20.375,23.479,NaN,20.105,80.968,64.151,21.708,27.621,20.149,20.944,80.968,31.092,80.968,73.781,73.337,80.968
24/03/1980 18:00,54.149,20.553,20.907,36.846,20.033,27.073,80.969,20.503,31.918,32.349,24.541,30.075,80.969,33.263,20.056,23.578,NaN,20.123,80.969,56.156,21.394,25.966,20.19,21.466,80.969,75.898,80.969,68.462,79.579,80.969
24/03/1980 19:00,51.535,20.551,20.909,36.625,20.057,27.086,80.969,20.922,32.874,29.659,23.732,29.921,80.969,32.376,20.048,23.824,NaN,20.127,80.969,56.601,21.441,25.861,20.384,21.531,80.969,74.424,80.969,68.381,80.204,80.969
24/03/1980 20:00,50.089,20.556,20.841,35.796,22.515,26.753,80.97,21.849,31.318,26.132,20.617,29.758,81.4,29.205,NaN,25.301,NaN,20.238,80.97,51.101,22.254,27.828,25.181,22.522,80.97,77.376,80.97,64.798,80.38,80.97
24/03/1980 21:00,51.239,20.538,20.61,35.604,23.396,26.098,80.97,21.902,28.866,30.226,20.73,30.387,80.619,29.906,NaN,24.774,NaN,20.283,80.97,47.953,22.812,28.987,24.851,22.871,80.97,77.279,80.97,62.172,80.511,80.97
24/03/1980 22:00,41.207,20.479,20.277,40.336,30.18,22.536,80.971,21.165,29.411,37.211,20.156,43.514,78.941,35.11,NaN,20.718,20.034,21.433,82.16,28.965,28.465,41.851,25.321,23.547,80.971,80.855,80.971,52.661,80.971,80.971
24/03/1980 23:00,43.246,20.551,20.356,39.992,30.671,22.38,80.971,21.201,29.211,46.038,20.199,43.984,77.763,34.945,NaN,20.506,20.034,21.725,79.806,27.629,29.392,43.556,26.531,23.691,80.971,81.11,80.971,52.7,80.971,80.971
25/03/1980 00:00,52.292,20.899,20.442,39.783,32.598,24.334,80.971,21.68,27.884,43.828,20.067,46.86,72.766,48.182,NaN,20.194,20.039,22.297,64.474,25.135,40.795,54.358,41.403,23.3,77.076,80.971,74.096,49.763,80.971,80.971
25/03/1980 01:00,52.438,21.011,20.411,40.874,32.844,25.362,80.316,22.285,27.439,47.454,20.055,50.177,75.303,55.068,NaN,20.189,20.039,22.394,62.67,24.592,41.595,56.312,42.253,22.98,72.235,82.012,70.712,48.542,80.972,80.972
25/03/1980 02:00,67.095,21.682,20.37,43.45,27.682,29.633,79.081,24.083,26.9,61.848,20.092,67.715,62.559,78.869,NaN,20.147,20.08,21.754,55.934,22.852,43.76,58.444,43.831,21.707,50.388,77.841,55.811,40.792,80.972,80.972
25/03/1980 03:00,68.623,21.599,20.384,42.617,27.549,29.993,78.869,24.279,27.068,64.026,20.08,68.802,62.609,80.9,NaN,20.138,20.079,21.42,56.095,22.656,44.587,58.483,44.117,21.882,47.751,76.744,51.762,39.217,80.973,80.973
25/03/1980 04:00,77.234,20.764,20.279,39.095,26.298,29.032,78.005,25.147,27.738,52.787,20.085,73.133,67.227,80.973,NaN,20.092,20.122,20.387,55.734,22.241,49.462,60.932,54.382,24.382,38.856,77.161,36.686,33.008,80.973,80.427
25/03/1980 05:00,77.766,20.57,20.183,38.733,25.713,26.425,76.299,25.077,27.453,37.425,20.158,73.861,68.298,80.974,NaN,20.093,20.124,20.326,55.48,22.547,50.71,62.013,56.681,25.347,38.82,78.195,37.03,32.462,80.974,79.358
25/03/1980 06:00,77.526,20.14,20.034,39.329,24.095,20.652,74.838,24.73,26.316,26.458,20.401,76,73.196,76.843,NaN,20.116,20.125,20.189,53.433,25.675,54.055,63.972,71.07,35.601,35.841,80.974,35.879,29.321,80.974,74.991
25/03/1980 07:00,77.478,20.11,20.034,39.724,23.78,20.454,74.787,24.974,25.061,26.659,20.288,76.35,72.964,79.54,NaN,20.133,20.126,20.189,53.524,26.032,54.608,63.952,74.311,35.6,36.36,80.975,35.196,28.545,80.975,74.099
25/03/1980 08:00,79.429,20.08,20.033,35.615,22.769,20.072,74.46,26.725,23.045,26.767,22.033,73.707,71.932,80.975,NaN,20.233,20.121,20.14,51.929,26.162,55.527,63.665,80.166,36.748,44.884,80.975,29.565,25.455,81.895,70.609
25/03/1980 09:00,72.123,20.084,20.083,33.982,22.618,20.049,73.707,27.681,22.031,25.593,22.938,70.132,71.259,80.976,NaN,20.228,20.126,20.123,51.735,26.134,56.433,63.593,81.734,35.523,46.661,80.976,29.015,24.128,81.114,73.515
25/03/1980 10:00,50.21,NaN,20.034,31.476,24.483,20.011,75.952,24.64,20.661,21.38,43.795,37.269,73.062,80.976,20.034,20.161,20.25,20.145,46.677,25.506,69.751,67.32,80.976,28.749,76.698,80.976,24.093,20.211,78.292,47.908
25/03/1980 11:00,49.069,NaN,20.033,30.031,25.696,20.01,75.702,23.782,20.409,21.092,48.678,39.556,73.248,82.136,20.036,20.149,20.265,20.116,45.942,25.209,70.341,67.638,80.977,28.472,76.003,80.977,23.632,20.14,78.387,46.787
25/03/1980 12:00,49.264,20.096,20.041,28.04,29.236,20.273,74.84,23.402,20.145,20.642,71.116,62.91,72.562,80.977,20.215,20.114,20.35,NaN,41.354,25.033,58.598,65.741,80.977,29.09,78.808,80.977,22.068,NaN,77.164,44.544
25/03/1980 13:00,48.546,20.093,20.042,32.085,28.779,20.409,75.095,23.495,20.107,21.452,73.511,61.661,73.137,80.978,20.234,20.117,20.418,NaN,40.684,25.216,55.766,64.439,80.978,29.487,78.199,80.978,22.202,20.042,77.042,44.332
25/03/1980 14:00,48.818,20.159,20.034,58.178,29.631,21.97,76.896,23.275,20.082,25.926,73.916,54.452,74.739,80.978,20.601,20.133,21.218,NaN,35.789,25.024,36.003,56.279,80.978,34.476,77.529,80.978,23.173,20.102,76.994,43.552
25/03/1980 15:00,48.425,20.165,20.034,57.492,32.091,22.134,77.092,23.909,20.037,24.52,75.577,54.188,75.045,80.978,20.654,20.147,21.622,NaN,35.346,23.984,34.679,53.769,80.978,35.371,78.53,80.978,23.563,20.131,77.19,43.326
25/03/1980 16:00,44.585,20.138,20.077,40.626,46.744,21.84,78.995,26.273,NaN,20.856,81.574,60.551,76.354,81.159,21.608,20.614,26.152,NaN,35.849,20.614,29.718,47.638,80.979,40.747,80.906,80.979,24.899,22.393,77.53,43.801
25/03/1980 17:00,42.43,20.112,20.092,32.4,50.944,22.006,80.778,26.473,20.011,20.509,81.738,64.973,77.166,81.534,21.826,20.94,26.54,23.734,38.535,20.339,29.544,47.099,80.979,41.409,80.433,80.979,24.936,23.357,78.342,43.703
25/03/1980 18:00,32.038,20.011,20.266,21.838,61.794,26.712,81.779,25.904,NaN,20.603,80.907,77.675,79.089,79.968,24.613,23.811,29.508,NaN,61.964,20.037,29.138,45.812,80.98,41.757,83.027,80.98,24.819,33.298,81.034,40.24
25/03/1980 19:00,30.905,NaN,20.159,22.477,62.75,29.81,80.39,25.603,NaN,20.699,79.024,78.154,79.089,77.676,25.226,24.247,30.106,NaN,64.809,20.036,29.14,45.747,80.98,40.412,79.578,80.98,24.873,34.91,80.434,38.447
25/03/1980 20:00,25.353,NaN,20.08,23.243,69.87,49.396,76.554,26.002,NaN,22.131,64.573,81.37,77.849,69.461,31.918,26.582,35.102,NaN,80.448,20.038,28.049,44.72,80.981,32.564,53.117,80.981,25.132,54.435,76.652,29.596
25/03/1980 21:00,25.111,NaN,20.064,22.06,71.407,52.497,73.297,25.676,NaN,24.165,63.406,81.961,77.484,67.438,33.049,26.404,34.897,NaN,81.114,20.04,28.049,44.72,80.981,31.815,46.808,80.981,24.912,59.656,75.221,28.272
25/03/1980 22:00,24.072,NaN,20.036,20.084,74.316,67.798,73.557,27.292,NaN,27.356,56.684,80.982,78.036,61.55,54.595,22.507,33.259,NaN,77.172,20.054,28.049,44.721,80.982,30.368,25.105,84.084,23.08,76.801,69.022,21.166
25/03/1980 23:00,24.667,NaN,20.039,20.098,63.239,68.139,68.038,26.916,NaN,30.174,61.025,80.982,77.359,59.235,56.105,22.35,31.757,NaN,75.994,20.055,28.049,44.721,80.982,29.326,24.91,83.325,22.382,78.345,67.722,20.932
26/03/1980 00:00,27.669,NaN,NaN,20.676,35.42,75.791,50.442,23.791,NaN,36.956,69.36,80.983,77.068,49.8,59.107,21.848,25.277,NaN,66.663,20.048,29.171,44.721,80.983,24.777,26.426,71.151,20.358,81.741,56.031,20.137
26/03/1980 01:00,27.319,NaN,20.039,20.793,34.109,76.04,45.836,21.935,NaN,38.722,65.373,80.983,75.898,51.79,59.022,21.979,24.749,NaN,65.091,20.114,29.669,44.721,80.983,24.204,27.585,66.025,20.243,81.823,54.072,20.122
26/03/1980 02:00,26.132,20.084,20.034,24.768,32.389,76.89,40.615,20.611,NaN,44.927,57.301,76.799,66.023,70.126,63.563,23.478,21.748,NaN,53.488,20.231,36.713,53.102,80.983,22.182,39.892,42.214,20.035,80.983,42.759,20.085
26/03/1980 03:00,26.194,20.084,20.035,27.464,32.816,76.694,41.002,20.722,NaN,47.051,59.082,75.57,65.274,72.147,65.484,23.332,21.732,NaN,52.364,20.258,35.974,53.753,80.984,22.413,44.231,39.103,20.043,80.984,40.915,20.095
26/03/1980 04:00,27.204,20.038,20.047,42.732,30.805,74.745,46.31,20.654,NaN,52.517,63.941,63.097,65.844,80.984,73.091,22.122,21.19,NaN,47.968,20.957,25.077,33.029,80.984,27.34,78.651,28.93,NaN,80.984,30.771,20.224
26/03/1980 05:00,28.259,20.054,20.05,42.269,30.874,76.16,47.7,20.654,NaN,55.463,65.819,60.199,67.357,80.985,72.987,21.867,21.179,NaN,48.266,20.978,24.15,31.316,80.985,28.761,82.94,28.626,NaN,80.985,29.188,20.244
26/03/1980 06:00,35.216,20.304,20.087,43.081,31.346,80.132,52.409,20.904,NaN,50.867,71.252,44.773,71.714,80.985,71.885,21.188,21.064,NaN,51.166,21.282,21.632,23.958,80.985,40.639,80.985,24.467,20.01,80.985,22.697,20.616
26/03/1980 07:00,35.806,20.248,20.1,44.361,30.955,81.04,51.9,20.676,NaN,47.634,71.622,43.182,71.775,80.986,71.886,21.14,21.069,NaN,52.114,21.291,21.238,23.086,80.986,40.741,80.986,23.298,20.01,80.986,22.348,20.711
26/03/1980 08:00,36.123,20.152,20.133,52.833,26.813,80.986,51.527,20.245,NaN,45.444,76.311,34.914,71.395,81.234,72.412,20.77,21.15,NaN,55.963,20.431,20.492,20.495,80.986,36.293,80.986,20.608,20.087,80.986,20.65,21.614
26/03/1980 09:00,36.06,20.222,20.1,55.261,26.909,80.987,51.095,20.193,NaN,48.549,76.162,33.925,70.604,80.828,72.097,20.58,20.991,NaN,55.542,20.371,20.44,20.409,80.987,35.312,80.987,20.373,20.089,80.987,20.602,21.829
26/03/1980 10:00,33.794,21.708,20.034,70.565,25.761,80.987,58.747,20.19,NaN,62.889,76.831,27.454,63.435,75.812,60.15,NaN,20.38,NaN,55.051,20.345,20.102,20.325,80.987,29.969,80.987,20.01,20.033,80.987,20.334,22.258
26/03/1980 11:00,33.905,21.604,20.033,72.203,26.809,80.829,61.317,20.327,NaN,59.237,79.142,27.172,62.84,75.51,60.288,NaN,20.341,NaN,55.713,20.263,20.292,20.274,80.987,30.325,80.987,20.01,20.036,80.09,20.279,22.27
26/03/1980 12:00,36.418,20.846,20.033,76.807,35.923,70.301,67.823,21.142,NaN,55.528,80.988,26.214,63.895,73.407,58.805,NaN,20.078,NaN,63.208,20.23,20.303,21.254,80.988,43.328,80.988,NaN,20.01,71.37,20.088,23.337
26/03/1980 13:00,36.801,20.713,20.034,77.175,38.567,69.218,68.755,21.129,NaN,51.708,80.988,25.568,64.995,74.029,61.761,NaN,20.165,NaN,64.615,20.21,20.334,21.436,80.988,47.395,80.988,NaN,20.01,67.667,20.077,23.412
26/03/1980 14:00,37.281,20.421,20.121,80.573,40.891,67.277,70.558,21.032,NaN,49.861,80.989,22.897,77.115,78.885,77.492,NaN,20.277,NaN,72.728,20.102,20.572,23.038,80.989,72.626,80.989,NaN,20.094,50.985,20.039,22.831
26/03/1980 15:00,36.917,20.508,20.138,81.254,39.037,67.331,73.29,21.065,NaN,52.43,80.989,22.533,73.719,80.486,78.168,NaN,20.313,NaN,74.21,20.039,20.611,23.196,80.989,75.77,80.989,NaN,20.103,47.413,20.039,22.497
26/03/1980 16:00,38.177,21.541,20.226,80.99,31.085,69.612,72.415,21.323,NaN,62.323,80.99,21.407,78.258,80.99,80.65,NaN,20.66,NaN,76.314,NaN,20.867,24.324,80.99,81.4,80.99,20.043,20.254,32.551,20.07,21.596
26/03/1980 17:00,38.297,21.804,20.222,80.99,29.529,70.753,74.673,21.265,NaN,61.847,80.99,21.12,79.691,80.99,76.314,NaN,20.652,NaN,76.986,NaN,20.888,24.295,80.99,82.149,80.99,20.034,20.304,31.063,20.085,21.531
26/03/1980 18:00,34.331,22.877,20.101,80.991,27.172,74.648,77.299,21.354,NaN,56.153,80.004,20.26,80.991,80.991,78.4,NaN,20.915,20.043,79.556,NaN,20.998,23.887,80.991,80.991,80.991,21.235,20.839,24.199,20.518,21.145
26/03/1980 19:00,32.533,23.279,20.092,80.991,25.979,73.98,77.878,21.87,NaN,53.437,78.822,20.228,80.991,80.991,78.961,NaN,20.956,20.038,80.488,NaN,20.935,24.004,80.991,80.991,80.991,22.075,21.081,23.859,20.55,21.103
26/03/1980 20:00,27.39,26.939,20.05,80.992,22.4,70.516,80.194,23.862,NaN,48.94,74.495,20.045,80.992,80.992,79.357,25.731,21.621,20.044,80.992,NaN,21.19,25.78,51.958,80.992,80.992,38.316,24.141,22.202,20.829,20.934
26/03/1980 21:00,26.919,28.795,20.04,80.992,22.379,70.41,73.464,24.068,20.011,46.698,74.238,20.039,82.151,80.992,78.888,NaN,21.564,20.05,80.992,NaN,21.28,25.88,47.697,81.105,80.992,40.651,24.782,22.1,20.806,21.053
26/03/1980 22:00,23.875,40.804,20.034,80.992,21.325,73.587,78.055,26.774,20.504,47.879,67.019,NaN,80.706,80.992,78.73,NaN,21.022,20.097,80.992,NaN,21.064,25.118,62.607,78.118,80.992,54.71,26.195,21.235,20.429,21.649
26/03/1980 23:00,23.131,43.906,20.035,80.993,21.648,74.836,68.893,27.641,21.316,45.351,61.878,NaN,79.239,80.993,77.928,NaN,20.808,20.1,80.993,NaN,21.059,25.324,67.524,76.018,80.993,54.425,25.601,21.052,20.401,21.312
27/03/1980 00:00,20.929,48.283,20.042,80.993,23.16,60.856,52.342,27.429,25.02,46.546,43.112,NaN,76.143,80.993,75.059,NaN,20.269,20.162,80.993,NaN,21.177,26.292,80.993,61.903,80.993,59.679,22.852,20.551,20.196,20.264
27/03/1980 01:00,20.751,46.702,20.047,80.994,22.626,60.349,48.74,27.097,27.835,53.791,44.894,NaN,75.116,80.994,74.906,NaN,20.169,20.164,80.994,NaN,21.144,26.041,80.994,59.726,80.994,61.487,22.762,20.51,20.174,20.211
27/03/1980 02:00,20.243,46.326,20.144,80.994,21.396,58.039,41.432,27.875,36.037,69.792,47.8,NaN,68.155,80.994,75.06,20.156,20.235,20.188,80.994,20.044,21.025,24.467,80.994,52.188,80.994,73.613,22.254,20.335,20.033,20.026
27/03/1980 03:00,20.212,47.979,20.14,80.995,20.975,58.536,40.656,29.566,38.327,70.249,46.59,NaN,66.047,80.995,74.856,20.209,20.233,20.171,80.995,20.051,20.976,24.841,80.995,50.65,80.995,75.672,22.181,20.37,20.033,20.021
27/03/1980 04:00,20.127,58.339,20.051,80.995,20.234,62.595,39.383,34.601,38.575,72.495,36.048,NaN,52.592,80.995,74.601,20.769,20.266,20.041,80.995,20.222,21.083,24.916,80.995,41.302,80.995,77.01,22.012,21.041,NaN,20.012
27/03/1980 05:00,20.118,57.269,20.047,77.63,20.283,63.189,41.616,36.502,36.272,76.162,34.539,NaN,51.363,80.996,74.293,20.879,20.259,20.039,80.996,20.246,21.121,24.988,80.996,41.46,80.996,77.642,22.022,21.034,NaN,20.01
27/03/1980 06:00,20.111,58.208,20.033,58.41,21.035,66.858,47.408,42.117,29.989,76.765,26.986,NaN,43.783,80.996,73.984,21.584,20.263,20.034,80.996,20.503,21.105,25.151,80.996,41.545,80.996,78.311,22.145,21.214,NaN,NaN
27/03/1980 07:00,20.118,61.224,20.034,60.509,21.793,68.05,46.634,45.684,27.945,76.647,25.978,NaN,43.67,80.996,74.119,21.811,20.267,20.035,80.996,20.494,20.796,25.506,80.996,38.868,80.996,77.71,22.19,21.334,NaN,NaN
27/03/1980 08:00,20.178,71.347,NaN,63.495,31.99,67.092,44.24,54.004,24.26,78.198,21.871,NaN,42.277,80.997,74.5,24.196,20.405,20.122,80.997,20.546,21.022,25.762,80.997,27.607,74.858,71.19,22.505,23.05,NaN,NaN
27/03/1980 09:00,20.132,72.895,NaN,65.642,34.735,64.13,45.502,52.787,23.54,78.075,21.801,NaN,42.604,80.997,74.32,24.528,20.452,20.124,80.997,20.583,20.884,25.593,80.997,26.929,73.102,71.512,22.553,23.41,NaN,NaN
27/03/1980 10:00,20.013,71.247,NaN,72.08,52.16,63.215,45.574,37.883,21.578,78.383,21.227,20.033,44.608,80.998,65.465,23.865,20.681,20.221,80.998,22.235,20.492,24.102,80.998,23.118,73.592,71.324,21.613,25.783,NaN,NaN
27/03/1980 11:00,20.014,70.789,NaN,72.422,57.868,60.818,48.028,35.526,21.146,77.013,21.039,20.033,43.677,80.998,64.219,24.255,20.725,20.196,80.998,22.477,20.413,24.074,80.998,23.137,72.821,71.962,21.252,26.889,NaN,NaN
27/03/1980 12:00,20.101,62.514,NaN,75.948,72.821,59.413,52.519,32.863,20.435,77.16,20.126,20.033,38.889,80.999,58.796,25.46,20.774,20.111,80.999,23.899,20.226,23.313,80.999,24.156,74.038,64.166,20.331,44.12,NaN,NaN
27/03/1980 13:00,20.011,59.984,NaN,75.571,75.013,61.904,49.45,34.433,20.298,77.258,20.085,20.033,38.414,80.999,57.603,25.246,20.8,20.111,80.999,23.735,20.202,23.151,80.999,24.584,74.142,63.604,20.336,46.665,NaN,NaN
27/03/1980 14:00,20.01,49.92,NaN,71.898,80.999,65.706,45.959,40.898,20.234,77.549,NaN,20.055,37.66,80.999,52.06,27.131,20.792,20.118,80.999,22.175,20.114,21.729,80.999,30.366,67.214,73.879,20.656,54.258,NaN,20.042
27/03/1980 15:00,20.012,48.042,NaN,71.264,81,65.759,43.859,47.754,20.203,79.655,NaN,20.069,38.621,81,50.816,27.755,20.911,20.135,81,22.06,20.085,21.455,81,31.043,65.949,76.441,20.783,58.275,NaN,20.04
27/03/1980 16:00,20.114,39.551,20.057,68.984,81,67.36,45.5,66.107,20.119,81.431,20.304,20.306,45.778,81,49.177,32.607,22.222,20.552,81,21.387,20.025,20.3,81,34.812,62.977,75.269,21.767,76.324,NaN,20.095
27/03/1980 17:00,20.117,38.246,20.087,73.152,81.001,67.922,47.803,70.608,20.016,80.843,20.462,20.326,45.663,81.001,50.147,33.103,22.662,20.645,81.001,21.589,20.025,20.256,81.001,34.918,60.141,75.754,21.921,77.868,NaN,20.115
27/03/1980 18:00,20.149,32.274,20.734,73.027,81.001,68.088,51.591,77.572,20.011,79.746,22.926,20.612,43.974,81.001,53.965,35.425,28.458,21.253,81.001,25.329,20.044,20.097,81.001,36.31,38.255,79.017,22.909,82.2,20.08,20.299
27/03/1980 19:00,20.146,31.294,21.004,73.958,81.002,66.214,48.89,75.395,20.01,79.045,23.221,20.647,44.28,81.002,54.986,35.55,29.283,21.319,81.002,27.455,20.207,20.109,81.002,36.11,34.733,81.182,23.065,81.002,20.085,20.315
27/03/1980 20:00,20.115,27.049,22.478,75.624,81.002,58.626,44.553,66.205,NaN,79.926,23.158,21.734,44.225,81.002,64.781,36.524,35.905,23.16,81.002,42.356,20.66,20.289,81.002,35.737,24.156,81.002,23.759,81.963,20.633,20.361
27/03/1980 21:00,20.111,26.267,23.284,75.574,81.003,55.897,41.361,56.401,NaN,81.541,23.26,22.025,44.564,81.003,66.504,36.237,36.278,23.728,81.003,45.947,20.894,20.386,81.003,36.337,24.809,81.003,23.583,81.003,20.678,20.333
27/03/1980 22:00,20.083,24.241,32.239,79.203,81.003,41.433,33.987,35.647,20.01,81.003,24.082,26.741,46.459,81.003,69.017,31.879,44.703,27.197,81.003,52.251,25.517,22.521,81.003,39.635,54.439,81.003,22.742,81.003,21.093,20.236
