datetime,wind speed2019,wind speed2018,wind speed2017,wind speed2016,wind speed2015
25/06/2019 14:00,10.305,9.27,11.516,7.918,2.102
25/06/2019 15:00,10.34,9.08,11.55,7.707,2.309
25/06/2019 16:00,10.45,8.32,11.78,6.867,3.248
25/06/2019 17:00,10.44,7.953,11.766,6.67,3.299
25/06/2019 18:00,10.19,5.855,11.25,5.836,3.092
25/06/2019 19:00,10.16,5.617,11.086,5.73,3.016
25/06/2019 20:00,9.95,3.602,10.93,5.113,2.57
25/06/2019 21:00,9.836,3.17,10.94,4.934,2.438
25/06/2019 22:00,9.78,3.504,9.84,3.73,2.268
25/06/2019 23:00,9.79,3.268,9.58,3.611,2.348
26/06/2019 00:00,9.86,3.605,8.84,3.137,2.627
26/06/2019 01:00,9.84,4.34,9.28,3.043,2.773
26/06/2019 02:00,9.48,8.59,9.91,2.84,3.004
26/06/2019 03:00,9.37,8.97,9.76,2.906,2.895
26/06/2019 04:00,8.75,9.414,9.47,2.984,2.508
26/06/2019 05:00,8.64,9.586,9.51,2.996,2.477
26/06/2019 06:00,8.086,10.75,9.305,3.0,2.58
26/06/2019 07:00,7.855,10.95,9.3,3.07,2.607
26/06/2019 08:00,6.625,11.81,9.42,3.676,3.0
26/06/2019 09:00,6.44,11.67,9.42,3.766,3.027
26/06/2019 10:00,5.47,10.734,9.305,3.748,3.111
26/06/2019 11:00,5.516,10.52,9.336,5.01,3.102
26/06/2019 12:00,5.957,9.51,9.625,7.574,2.934
26/06/2019 13:00,5.992,9.7,9.516,6.938,3.086
26/06/2019 14:00,5.914,10.95,8.99,5.83,4.047
26/06/2019 15:00,5.824,11.03,8.92,5.938,4.195
26/06/2019 16:00,5.59,11.08,8.414,6.258,3.496
26/06/2019 17:00,5.598,11.09,8.35,6.707,3.463
26/06/2019 18:00,5.438,10.89,8.15,8.52,3.426
26/06/2019 19:00,5.36,10.65,8.11,8.65,3.477
26/06/2019 20:00,4.855,9.92,7.93,9.414,3.611
26/06/2019 21:00,4.7,9.93,7.844,9.45,3.877
26/06/2019 22:00,4.29,10.47,6.297,8.484,5.543
26/06/2019 23:00,4.12,10.59,6.0,8.12,6.09
27/06/2019 00:00,3.725,10.914,4.625,7.3,7.5
27/06/2019 01:00,3.66,10.875,4.5,7.383,7.54
27/06/2019 02:00,3.281,10.734,4.375,7.4,6.836
27/06/2019 03:00,3.162,10.74,4.37,7.242,6.92
27/06/2019 04:00,2.5,10.53,3.482,6.305,7.316
27/06/2019 05:00,2.314,10.43,3.326,6.176,7.094
27/06/2019 06:00,1.268,10.234,2.475,6.258,6.414
27/06/2019 07:00,1.205,10.23,2.303,6.63,6.363
27/06/2019 08:00,1.103,9.94,1.615,8.54,7.36
27/06/2019 09:00,1.053,9.82,1.775,8.8,7.73
27/06/2019 10:00,0.977,9.64,3.418,8.44,8.8
27/06/2019 11:00,1.179,9.67,3.56,8.53,9.16
27/06/2019 12:00,2.186,9.555,4.31,9.96,10.69
27/06/2019 13:00,2.352,9.66,4.586,10.39,10.77
27/06/2019 14:00,3.219,10.29,5.33,11.266,11.25
27/06/2019 15:00,3.479,10.3,5.383,10.97,11.19
27/06/2019 16:00,4.85,10.234,6.6,9.93,10.766
27/06/2019 17:00,5.133,10.27,7.055,9.83,10.62
27/06/2019 18:00,6.375,10.03,8.68,9.41,9.57
27/06/2019 19:00,6.54,9.84,8.8,9.47,9.47
27/06/2019 20:00,7.46,8.94,9.05,10.24,8.73
27/06/2019 21:00,7.543,8.8,9.23,10.28,8.58
27/06/2019 22:00,7.77,6.84,8.516,9.516,7.234
27/06/2019 23:00,7.62,6.906,8.79,9.66,7.297
28/06/2019 00:00,6.758,7.387,9.84,10.2,7.08
28/06/2019 01:00,6.453,7.42,10.0,10.31,6.926
28/06/2019 02:00,5.383,7.26,11.234,10.89,6.297
28/06/2019 03:00,5.29,7.125,11.484,10.914,6.336
28/06/2019 04:00,4.76,6.945,12.68,11.91,6.4
28/06/2019 05:00,4.94,6.883,12.85,11.875,5.96
28/06/2019 06:00,5.31,6.164,13.53,12.29,4.83
28/06/2019 07:00,5.12,5.945,13.66,12.32,4.85
28/06/2019 08:00,4.32,4.703,13.81,12.59,6.023
28/06/2019 09:00,4.207,4.562,13.9,12.72,6.348
28/06/2019 10:00,4.367,4.03,14.21,13.05,6.605
28/06/2019 11:00,4.246,4.168,14.38,13.18,6.812
28/06/2019 12:00,4.773,4.5,14.29,12.984,7.523
28/06/2019 13:00,4.938,4.54,14.25,12.52,7.734
28/06/2019 14:00,5.867,4.69,13.83,10.92,9.13
28/06/2019 15:00,6.33,4.734,13.68,10.97,9.44
28/06/2019 16:00,7.97,4.973,12.71,10.68,9.51
28/06/2019 17:00,7.883,4.82,12.43,10.484,8.92
28/06/2019 18:00,8.53,4.004,11.31,9.37,6.594
28/06/2019 19:00,8.8,3.908,11.266,9.09,6.734
28/06/2019 20:00,8.94,3.254,10.61,7.78,7.684
28/06/2019 21:00,8.7,3.074,10.43,7.6,7.973
28/06/2019 22:00,7.836,2.504,8.05,8.09,10.58
28/06/2019 23:00,7.703,2.383,7.902,8.1,10.42
29/06/2019 00:00,7.598,1.76,7.266,8.34,9.53
29/06/2019 01:00,7.72,1.708,7.062,8.4,9.36
29/06/2019 02:00,8.1,1.897,6.344,8.29,8.12
29/06/2019 03:00,8.11,1.856,6.25,8.14,7.977
29/06/2019 04:00,8.05,1.208,4.844,6.95,7.32
29/06/2019 05:00,8.06,1.159,4.4,6.633,6.977
29/06/2019 06:00,8.26,1.69,3.613,5.33,5.93
29/06/2019 07:00,8.25,1.975,3.486,5.277,5.85
29/06/2019 08:00,7.953,3.115,2.266,5.543,5.28
29/06/2019 09:00,7.78,3.07,2.182,5.64,5.215
29/06/2019 10:00,6.617,2.658,1.824,5.453,4.086
29/06/2019 11:00,6.56,2.5,2.027,5.273,4.527
29/06/2019 12:00,6.344,2.398,2.701,4.906,5.42
29/06/2019 13:00,6.438,2.549,2.742,4.66,5.402
29/06/2019 14:00,7.406,3.428,3.736,3.164,5.96
29/06/2019 15:00,7.81,3.623,3.8,3.129,5.957
29/06/2019 16:00,9.68,3.893,4.42,4.055,5.68
29/06/2019 17:00,10.02,3.977,4.57,4.426,5.65
29/06/2019 18:00,11.23,4.51,5.207,6.496,4.973
29/06/2019 19:00,11.18,4.594,5.33,6.977,4.96
29/06/2019 20:00,10.04,5.633,5.375,9.32,4.504
29/06/2019 21:00,9.72,6.062,5.367,9.805,4.215
29/06/2019 22:00,8.33,8.12,6.652,12.61,2.697
29/06/2019 23:00,8.32,8.24,6.953,12.69,2.797
30/06/2019 00:00,7.883,8.82,8.66,12.69,3.672
30/06/2019 01:00,7.812,9.05,8.73,12.375,4.04
30/06/2019 02:00,8.03,10.234,8.81,10.0,5.45
30/06/2019 03:00,8.07,10.41,8.79,9.53,5.41
30/06/2019 04:00,7.906,11.44,9.33,7.81,4.74
30/06/2019 05:00,7.777,11.82,9.48,7.918,4.473
30/06/2019 06:00,7.293,13.66,9.77,8.48,3.18
30/06/2019 07:00,7.19,13.84,9.734,8.66,3.012
30/06/2019 08:00,6.504,14.44,9.97,9.5,2.17
30/06/2019 09:00,6.285,14.19,10.26,9.59,1.967
30/06/2019 10:00,4.94,12.56,11.24,8.92,1.131
30/06/2019 11:00,4.953,12.22,11.45,8.69,1.122
30/06/2019 12:00,5.156,11.5,12.19,8.34,1.239
30/06/2019 13:00,5.145,11.45,12.086,8.36,1.381
30/06/2019 14:00,5.49,10.55,11.016,8.97,2.129
30/06/2019 15:00,5.633,10.26,10.58,9.016,2.273
30/06/2019 16:00,6.5,10.08,8.945,9.19,3.04
30/06/2019 17:00,6.742,10.234,9.0,9.06,3.277
30/06/2019 18:00,7.836,10.42,9.21,8.266,4.555
30/06/2019 19:00,8.02,10.195,9.02,8.61,4.766
30/06/2019 20:00,9.18,9.22,7.57,11.44,5.81
30/06/2019 21:00,9.5,9.43,7.242,11.41,5.98
30/06/2019 22:00,10.75,10.53,7.016,13.016,6.75
30/06/2019 23:00,10.484,10.7,7.137,13.25,6.766
01/07/2019 00:00,8.83,11.13,6.88,13.13,7.33
01/07/2019 01:00,8.58,11.16,6.836,13.336,7.625
01/07/2019 02:00,7.797,11.25,7.38,13.7,8.91
01/07/2019 03:00,7.82,11.17,7.664,13.63,9.08
01/07/2019 04:00,7.844,10.195,9.59,13.29,9.57
01/07/2019 05:00,7.8,10.05,9.984,13.195,9.58
01/07/2019 06:00,7.477,9.8,10.836,12.4,10.06
01/07/2019 07:00,7.375,10.016,10.73,12.08,10.2
01/07/2019 08:00,7.246,10.84,9.95,10.12,10.85
01/07/2019 09:00,7.36,11.18,9.74,9.85,10.94
01/07/2019 10:00,7.145,11.67,8.86,7.5,11.31
01/07/2019 11:00,7.32,11.95,8.984,7.484,11.48
01/07/2019 12:00,7.29,12.97,10.53,7.0,11.92
01/07/2019 13:00,6.95,13.086,10.78,6.95,11.91
01/07/2019 14:00,5.22,13.47,11.625,6.45,11.63
01/07/2019 15:00,5.145,13.445,11.47,6.12,11.63
01/07/2019 16:00,5.965,14.12,10.64,4.14,11.51
01/07/2019 17:00,6.387,13.93,10.44,3.633,11.57
01/07/2019 18:00,8.42,13.37,10.2,2.295,12.266
01/07/2019 19:00,8.76,13.42,10.22,2.223,12.41
01/07/2019 20:00,9.5,12.42,9.98,2.246,13.16
01/07/2019 21:00,9.28,12.02,9.79,2.496,13.375
01/07/2019 22:00,8.61,11.48,9.05,3.254,14.84
01/07/2019 23:00,8.27,11.61,8.95,3.762,14.79
02/07/2019 00:00,6.89,12.69,8.81,6.63,14.85
02/07/2019 01:00,6.758,12.9,8.914,7.062,14.88
02/07/2019 02:00,6.09,13.34,9.89,9.64,14.805
02/07/2019 03:00,5.883,13.53,9.984,10.39,14.79
02/07/2019 04:00,4.984,13.86,11.47,13.375,14.8
02/07/2019 05:00,4.773,13.6,11.33,13.555,14.734
02/07/2019 06:00,3.475,12.73,10.34,14.84,14.336
02/07/2019 07:00,3.188,12.72,10.234,15.03,14.37
02/07/2019 08:00,1.99,12.22,10.06,14.445,14.68
02/07/2019 09:00,1.779,12.05,10.01,14.09,14.63
02/07/2019 10:00,1.507,10.32,8.77,13.55,13.65
02/07/2019 11:00,1.75,10.47,8.91,13.23,13.8
02/07/2019 12:00,3.01,10.16,9.85,11.33,14.37
02/07/2019 13:00,3.25,9.86,9.83,11.125,14.36
02/07/2019 14:00,4.664,8.89,9.82,10.38,14.11
02/07/2019 15:00,4.92,8.84,9.77,10.3,14.0
02/07/2019 16:00,6.0,8.24,9.75,10.38,14.07
02/07/2019 17:00,6.188,8.125,9.805,10.51,14.12
02/07/2019 18:00,7.11,7.88,10.1,11.69,14.16
02/07/2019 19:00,7.23,7.9,10.18,11.59,14.02
02/07/2019 20:00,7.492,7.707,10.414,11.875,12.38
02/07/2019 21:00,7.406,7.508,10.4,12.28,11.9
02/07/2019 22:00,7.45,7.316,10.14,12.37,4.9
02/07/2019 23:00,7.45,7.72,10.375,12.55,6.527
03/07/2019 00:00,7.08,9.73,11.5,12.48,9.77
03/07/2019 01:00,6.89,9.88,11.54,12.49,8.77
03/07/2019 02:00,6.414,10.28,11.266,12.58,5.203
03/07/2019 03:00,6.566,10.266,10.95,12.45,5.086
03/07/2019 04:00,6.97,10.18,10.27,12.25,3.418
03/07/2019 05:00,6.79,10.18,10.28,12.14,2.727
03/07/2019 06:00,6.44,9.97,11.68,11.34,2.062
03/07/2019 07:00,6.258,9.95,12.08,11.195,1.965
03/07/2019 08:00,5.35,9.71,12.92,10.76,1.991
03/07/2019 09:00,5.367,9.64,12.93,10.84,2.355
03/07/2019 10:00,5.035,9.64,13.11,9.99,4.508
03/07/2019 11:00,5.02,9.42,13.15,10.17,4.555
03/07/2019 12:00,5.12,9.01,13.62,10.88,4.29
03/07/2019 13:00,5.207,9.06,13.6,10.91,4.227
03/07/2019 14:00,5.695,9.24,12.7,11.26,3.387
03/07/2019 15:00,5.773,9.195,12.43,11.22,3.258
03/07/2019 16:00,5.945,8.79,11.48,10.64,3.299
03/07/2019 17:00,6.03,8.586,11.53,10.625,3.357
03/07/2019 18:00,6.305,7.92,12.016,11.08,3.729
03/07/2019 19:00,6.234,8.03,11.805,11.09,3.809
03/07/2019 20:00,5.723,8.28,11.07,11.266,4.363
03/07/2019 21:00,5.5,8.14,10.86,11.39,4.418
03/07/2019 22:00,4.598,7.246,10.78,11.44,5.72
03/07/2019 23:00,4.6,7.27,10.805,11.92,5.742
04/07/2019 00:00,4.29,7.56,11.086,12.61,6.11
04/07/2019 01:00,4.336,7.617,11.14,12.74,6.29
04/07/2019 02:00,4.34,7.62,11.766,12.516,6.64
04/07/2019 03:00,4.383,7.883,11.836,12.305,6.977
04/07/2019 04:00,4.62,9.53,11.86,11.21,7.89
04/07/2019 05:00,4.605,9.85,11.69,11.1,8.05
04/07/2019 06:00,4.387,11.58,10.805,10.61,9.48
04/07/2019 07:00,4.32,11.69,10.39,10.5,9.77
04/07/2019 08:00,4.406,11.39,8.266,10.13,10.51
04/07/2019 09:00,4.375,11.16,8.03,10.125,10.38
04/07/2019 10:00,4.195,11.47,6.89,10.35,8.69
04/07/2019 11:00,4.18,11.53,6.973,10.375,8.64
04/07/2019 12:00,4.043,12.03,7.008,11.0,8.96
04/07/2019 13:00,4.07,12.33,7.055,10.88,9.31
04/07/2019 14:00,4.547,13.05,6.78,9.766,9.695
04/07/2019 15:00,4.74,13.05,6.56,9.55,8.94
04/07/2019 16:00,5.082,13.42,5.57,8.805,4.53
04/07/2019 17:00,5.03,13.68,5.51,8.81,4.383
04/07/2019 18:00,4.9,14.28,5.03,8.92,6.656
04/07/2019 19:00,4.83,14.14,4.836,8.79,7.47
04/07/2019 20:00,4.51,12.66,3.973,8.27,8.93
04/07/2019 21:00,4.492,12.43,3.926,8.18,8.74
04/07/2019 22:00,4.45,11.484,3.383,7.977,6.887
04/07/2019 23:00,4.434,11.29,3.453,8.08,6.832
05/07/2019 00:00,4.777,10.164,3.848,8.55,6.293
05/07/2019 01:00,4.938,10.3,3.602,8.62,6.14
05/07/2019 02:00,5.973,11.21,2.732,8.91,6.363
05/07/2019 03:00,6.184,11.19,2.785,8.79,6.25
05/07/2019 04:00,6.805,11.16,2.875,8.336,5.395
05/07/2019 05:00,6.793,11.03,2.78,8.08,5.39
05/07/2019 06:00,6.6,10.59,2.732,6.664,4.934
05/07/2019 07:00,6.562,10.49,2.828,6.5,4.848
05/07/2019 08:00,6.797,9.74,2.873,5.7,3.664
05/07/2019 09:00,6.844,9.76,2.748,5.574,3.547
05/07/2019 10:00,6.76,9.766,2.496,4.184,5.707
05/07/2019 11:00,7.004,9.92,2.531,4.117,5.906
05/07/2019 12:00,7.695,10.02,2.592,3.82,6.88
05/07/2019 13:00,7.598,10.016,2.605,3.799,7.023
05/07/2019 14:00,7.82,9.875,2.725,3.36,4.87
05/07/2019 15:00,7.91,9.664,2.848,3.164,4.97
05/07/2019 16:00,8.12,8.54,3.69,2.238,6.195
05/07/2019 17:00,8.234,8.414,3.805,2.049,5.63
05/07/2019 18:00,8.33,7.977,4.066,0.766,7.21
05/07/2019 19:00,8.21,7.875,4.1,0.8594,8.53
05/07/2019 20:00,8.15,7.516,4.344,2.191,14.31
05/07/2019 21:00,8.24,7.406,4.414,2.453,14.55
05/07/2019 22:00,8.32,6.39,4.11,2.986,12.44
05/07/2019 23:00,8.086,6.297,4.082,3.305,12.55
06/07/2019 00:00,7.992,7.285,3.836,5.17,13.12
06/07/2019 01:00,8.164,7.21,3.7,5.594,13.33
06/07/2019 02:00,9.13,7.83,2.496,7.4,14.484
06/07/2019 03:00,9.414,8.35,2.312,7.613,14.375
06/07/2019 04:00,10.445,11.086,2.305,8.484,13.2
06/07/2019 05:00,10.5,11.48,2.396,8.51,12.84
06/07/2019 06:00,10.29,12.484,2.387,8.81,11.92
06/07/2019 07:00,10.21,12.31,2.416,8.95,12.08
06/07/2019 08:00,10.0,11.266,2.727,10.49,12.68
06/07/2019 09:00,9.89,11.29,2.895,11.016,12.62
06/07/2019 10:00,9.48,11.72,4.406,12.36,10.64
06/07/2019 11:00,9.484,11.53,4.42,12.45,10.49
06/07/2019 12:00,9.34,11.28,4.973,12.695,9.664
06/07/2019 13:00,9.36,11.42,5.04,12.78,9.81
06/07/2019 14:00,9.7,12.16,5.48,13.26,10.6
06/07/2019 15:00,9.73,12.45,5.21,13.18,10.58
06/07/2019 16:00,9.67,14.086,4.402,13.375,9.664
06/07/2019 17:00,9.734,14.11,4.598,14.04,9.64
06/07/2019 18:00,9.58,14.11,5.203,16.19,9.164
06/07/2019 19:00,9.48,13.96,5.348,16.0,8.86
06/07/2019 20:00,9.53,13.11,6.562,14.766,7.5
06/07/2019 21:00,9.6,12.9,6.645,14.59,7.14
06/07/2019 22:00,10.37,11.61,7.406,14.125,6.266
06/07/2019 23:00,10.336,11.984,7.637,14.26,6.062
07/07/2019 00:00,10.28,12.72,7.883,14.76,5.844
07/07/2019 01:00,10.34,12.59,7.523,15.01,5.902
07/07/2019 02:00,10.336,12.0,6.07,15.36,5.883
07/07/2019 03:00,10.28,11.91,5.793,15.234,6.047
07/07/2019 04:00,10.06,11.234,4.617,14.414,6.92
07/07/2019 05:00,10.09,11.09,4.4,14.33,7.047
07/07/2019 06:00,10.02,10.51,3.371,14.0,8.07
07/07/2019 07:00,9.945,10.41,3.85,13.984,8.25
07/07/2019 08:00,9.7,9.62,5.78,13.72,8.766
07/07/2019 09:00,9.74,9.5,5.367,13.555,8.68
07/07/2019 10:00,10.33,9.58,3.545,12.44,7.758
07/07/2019 11:00,10.31,9.95,3.176,12.44,7.68
07/07/2019 12:00,10.3,11.03,1.953,12.5,6.59
07/07/2019 13:00,10.28,10.91,1.907,12.47,6.098
07/07/2019 14:00,9.95,10.43,2.934,11.984,3.713
07/07/2019 15:00,9.84,10.37,3.057,11.945,3.848
07/07/2019 16:00,9.82,10.24,3.93,11.7,5.6
07/07/2019 17:00,9.92,10.234,4.17,11.664,5.617
07/07/2019 18:00,9.95,10.14,5.32,11.09,7.25
07/07/2019 19:00,9.78,10.04,5.508,10.83,7.96
07/07/2019 20:00,9.11,9.39,6.15,9.234,12.74
07/07/2019 21:00,9.12,9.3,6.188,8.99,12.64
07/07/2019 22:00,9.24,8.93,6.254,8.54,11.305
07/07/2019 23:00,9.44,9.016,5.98,8.43,11.36
08/07/2019 00:00,9.95,9.61,6.336,8.12,13.15
08/07/2019 01:00,9.81,9.555,6.336,8.16,13.1
08/07/2019 02:00,8.91,9.05,5.656,8.61,12.266
08/07/2019 03:00,8.766,9.016,6.023,8.7,12.32
08/07/2019 04:00,7.984,8.97,7.96,8.375,13.33
08/07/2019 05:00,7.906,8.9,8.19,8.125,13.25
08/07/2019 06:00,7.82,8.34,8.91,7.61,13.28
08/07/2019 07:00,7.83,8.22,8.86,7.645,13.445
08/07/2019 08:00,7.633,7.867,8.67,8.08,14.46
08/07/2019 09:00,7.523,7.965,8.53,8.41,14.67
08/07/2019 10:00,7.133,7.715,7.098,9.33,14.14
08/07/2019 11:00,7.26,7.766,7.273,9.59,14.484
08/07/2019 12:00,7.477,8.1,8.125,10.125,16.42
08/07/2019 13:00,7.414,8.24,8.086,10.24,16.28
08/07/2019 14:00,7.21,9.08,7.914,10.95,16.23
08/07/2019 15:00,7.23,9.19,7.85,11.01,16.34
08/07/2019 16:00,7.023,9.3,7.41,10.82,15.914
08/07/2019 17:00,6.938,9.34,7.297,10.67,15.625
08/07/2019 18:00,6.555,9.516,6.477,9.77,14.59
08/07/2019 19:00,6.57,9.45,6.227,9.54,14.45
08/07/2019 20:00,6.812,9.39,4.992,8.18,13.65
08/07/2019 21:00,6.754,9.44,4.703,8.01,13.695
08/07/2019 22:00,6.9,8.414,3.22,7.566,13.0
08/07/2019 23:00,6.906,8.66,2.992,7.47,13.1
09/07/2019 00:00,7.426,9.72,1.867,7.438,14.21
09/07/2019 01:00,7.695,9.7,1.777,7.273,14.49
09/07/2019 02:00,8.76,10.0,1.852,6.84,15.69
09/07/2019 03:00,9.0,10.14,2.06,6.914,15.79
09/07/2019 04:00,9.54,10.27,2.963,7.08,15.914
09/07/2019 05:00,9.53,10.3,2.957,7.1,15.83
09/07/2019 06:00,10.11,10.38,3.246,6.85,15.31
09/07/2019 07:00,10.4,10.27,3.49,6.887,15.38
09/07/2019 08:00,11.62,9.93,4.195,6.934,15.41
09/07/2019 09:00,11.78,9.86,4.23,7.117,15.414
09/07/2019 10:00,11.94,10.19,4.11,8.734,16.08
09/07/2019 11:00,11.85,10.26,3.91,9.125,16.12
09/07/2019 12:00,11.25,10.21,2.953,12.42,16.0
09/07/2019 13:00,11.47,10.23,2.764,12.89,15.98
09/07/2019 14:00,11.734,10.305,2.512,16.38,16.2
09/07/2019 15:00,11.805,10.22,2.549,16.39,16.25
09/07/2019 16:00,12.234,9.41,2.387,15.02,16.28
09/07/2019 17:00,12.05,9.25,2.29,14.62,16.05
09/07/2019 18:00,11.89,8.72,1.795,13.234,14.45
09/07/2019 19:00,12.125,8.59,1.699,13.14,14.46
09/07/2019 20:00,12.984,8.12,1.26,12.6,13.805
09/07/2019 21:00,12.97,8.07,1.243,12.61,13.76
09/07/2019 22:00,13.445,7.555,1.011,11.984,12.85
09/07/2019 23:00,13.41,7.492,0.998,12.195,13.164
10/07/2019 00:00,13.73,6.85,1.779,12.5,14.49
10/07/2019 01:00,13.92,6.746,2.244,12.195,14.56
10/07/2019 02:00,13.53,5.688,3.607,11.664,15.01
10/07/2019 03:00,12.81,5.426,3.705,11.48,14.94
10/07/2019 04:00,8.734,4.426,4.055,9.95,14.33
10/07/2019 05:00,8.36,4.316,4.21,9.734,14.234
10/07/2019 06:00,7.668,3.258,5.086,8.65,13.305
10/07/2019 07:00,7.703,3.244,5.152,8.34,12.91
10/07/2019 08:00,7.758,3.312,5.27,7.344,10.89
10/07/2019 09:00,7.72,3.324,5.016,7.445,10.59
10/07/2019 10:00,7.766,3.95,3.271,7.3,8.01
10/07/2019 11:00,7.54,4.133,3.166,7.527,8.0
10/07/2019 12:00,6.383,5.504,3.092,8.16,6.523
10/07/2019 13:00,6.266,5.883,3.191,8.47,6.016
10/07/2019 14:00,6.73,7.453,3.324,9.41,3.852
10/07/2019 15:00,7.105,7.668,3.023,9.39,3.56
10/07/2019 16:00,8.14,8.1,1.698,10.23,2.064
10/07/2019 17:00,8.1,8.09,1.723,9.97,1.8
10/07/2019 18:00,7.984,7.742,2.34,8.14,0.977
10/07/2019 19:00,7.92,7.72,2.594,8.016,1.034
10/07/2019 20:00,7.453,7.344,3.994,8.58,1.542
10/07/2019 21:00,7.117,7.27,4.254,8.984,1.727
10/07/2019 22:00,5.875,6.156,5.426,11.79,3.037
10/07/2019 23:00,6.254,6.316,5.61,11.85,3.2
11/07/2019 00:00,7.37,5.953,7.547,12.19,4.043
11/07/2019 01:00,7.395,5.96,7.54,12.28,4.164
11/07/2019 02:00,7.297,6.062,7.254,13.1,4.645
11/07/2019 03:00,7.305,5.89,7.316,12.92,4.78
11/07/2019 04:00,7.273,5.67,6.848,12.62,5.477
11/07/2019 05:00,7.355,5.66,6.617,12.72,5.46
11/07/2019 06:00,8.086,5.33,5.8,12.55,5.773
11/07/2019 07:00,8.07,5.348,5.906,12.53,6.062
11/07/2019 08:00,7.645,5.84,7.207,12.39,7.055
11/07/2019 09:00,7.523,5.93,7.58,12.33,7.06
11/07/2019 10:00,7.05,5.883,8.31,11.016,6.4
11/07/2019 11:00,6.92,6.055,8.65,11.06,6.383
11/07/2019 12:00,6.99,6.39,10.43,11.0,5.656
11/07/2019 13:00,7.145,6.28,10.52,10.88,5.656
11/07/2019 14:00,8.586,5.867,10.016,10.266,6.164
11/07/2019 15:00,8.95,5.633,9.8,10.2,6.188
11/07/2019 16:00,10.67,4.156,8.984,9.44,6.07
11/07/2019 17:00,10.83,3.895,8.77,9.24,6.15
11/07/2019 18:00,11.42,3.928,8.086,9.234,6.86
11/07/2019 19:00,11.445,4.086,7.926,9.516,7.027
11/07/2019 20:00,11.16,4.293,7.04,10.45,7.016
11/07/2019 21:00,10.9,4.33,6.848,10.67,6.758
11/07/2019 22:00,8.79,5.383,5.676,12.68,6.176
11/07/2019 23:00,8.63,5.445,5.75,12.54,6.836
12/07/2019 00:00,7.61,5.664,5.13,11.72,9.11
12/07/2019 01:00,7.516,5.734,5.164,11.58,9.164
12/07/2019 02:00,7.46,6.08,6.574,11.39,8.7
12/07/2019 03:00,7.65,6.094,6.953,11.55,8.49
12/07/2019 04:00,8.28,5.895,7.973,11.984,8.164
12/07/2019 05:00,8.3,5.92,7.47,12.03,7.96
12/07/2019 06:00,8.02,5.805,5.28,12.11,7.06
12/07/2019 07:00,7.71,5.734,5.65,12.266,7.254
12/07/2019 08:00,6.023,5.273,8.414,12.945,6.938
12/07/2019 09:00,5.848,5.15,9.305,13.14,6.92
12/07/2019 10:00,5.85,4.207,14.34,12.516,7.586
12/07/2019 11:00,5.758,4.383,14.29,12.555,7.938
12/07/2019 12:00,5.695,5.297,13.766,14.04,9.44
12/07/2019 13:00,5.938,5.66,13.73,14.44,9.58
12/07/2019 14:00,7.598,7.387,13.3,15.64,9.13
12/07/2019 15:00,7.855,7.67,13.234,15.766,8.98
12/07/2019 16:00,8.77,8.48,13.875,16.45,8.88
12/07/2019 17:00,8.836,8.35,14.016,16.33,8.92
12/07/2019 18:00,8.92,8.38,14.336,15.78,8.85
12/07/2019 19:00,8.85,8.46,14.27,15.72,8.97
12/07/2019 20:00,8.12,8.086,13.79,15.09,9.29
12/07/2019 21:00,7.91,7.945,13.61,14.97,8.97
12/07/2019 22:00,7.25,9.07,13.82,13.38,6.6
12/07/2019 23:00,7.195,9.24,13.734,13.15,6.242
13/07/2019 00:00,7.363,9.42,13.2,12.14,5.055
13/07/2019 01:00,7.47,9.27,13.02,12.05,5.133
13/07/2019 02:00,8.16,8.98,12.01,11.836,5.227
13/07/2019 03:00,8.24,8.945,11.88,11.87,5.12
13/07/2019 04:00,8.445,9.36,10.92,11.84,4.71
13/07/2019 05:00,8.42,9.4,10.64,11.586,4.594
13/07/2019 06:00,7.805,9.195,9.6,10.766,3.652
13/07/2019 07:00,7.562,9.06,9.32,10.78,3.75
13/07/2019 08:00,6.477,8.54,7.9,10.95,4.406
13/07/2019 09:00,6.42,8.445,7.65,11.0,4.492
13/07/2019 10:00,7.414,7.977,6.734,11.04,4.53
13/07/2019 11:00,7.57,7.934,6.67,10.984,4.555
13/07/2019 12:00,7.527,8.18,6.074,10.26,4.27
13/07/2019 13:00,7.387,8.164,5.945,10.06,3.988
13/07/2019 14:00,6.797,8.49,5.312,9.19,3.49
13/07/2019 15:00,6.824,8.54,5.26,8.89,3.71
13/07/2019 16:00,6.91,9.03,5.094,7.016,4.746
13/07/2019 17:00,6.906,9.05,5.04,6.75,4.766
13/07/2019 18:00,6.98,9.29,4.535,5.39,4.336
13/07/2019 19:00,7.008,9.3,4.25,5.1,4.184
13/07/2019 20:00,6.3,8.79,2.695,3.367,3.326
13/07/2019 21:00,6.023,8.62,2.473,3.13,3.047
13/07/2019 22:00,3.898,8.27,2.436,1.886,2.629
13/07/2019 23:00,3.668,8.39,2.896,1.937,2.348
14/07/2019 00:00,3.262,8.695,4.94,2.42,1.369
14/07/2019 01:00,3.422,8.79,5.188,2.473,1.416
14/07/2019 02:00,4.38,9.12,6.324,2.832,0.853
14/07/2019 03:00,4.46,9.09,6.414,2.936,0.922
14/07/2019 04:00,4.49,8.984,6.906,3.541,2.127
14/07/2019 05:00,4.523,8.92,7.008,3.57,2.271
14/07/2019 06:00,4.66,8.734,7.266,3.527,3.39
14/07/2019 07:00,4.656,8.55,7.312,3.543,3.658
