datetime,wind speed2019,wind speed2018,wind speed2017,wind speed2016,wind speed2015,wind speed2014,wind speed2013,wind speed2012,wind speed2011,wind speed2010,wind speed2009,wind speed2008,wind speed2007,wind speed2006,wind speed2005,wind speed2004;;;;;;;
19/08/2019 05:00,9.54,10.83,9.45,6.6,4.23,12.68,1.814,8.03,8.12;12.62;9.52;8.89;9.1;7.793;10.67;7.93
19/08/2019 06:00,10.12,11.805,10.9,6.64,4.004,12.47,1.218,7.832,9.945;11.984;10.26;8.914;9.16;7.273;11.125;7.703
19/08/2019 07:00,10.19,12.0,10.87,6.656,4.023,12.31,1.977,8.07,10.61;11.836;10.29;9.055;9.05;7.492;11.36;7.664
19/08/2019 08:00,10.37,13.14,10.66,6.258,4.254,11.75,2.797,8.53,9.914;11.375;10.6;9.69;8.805;7.516;11.6;6.977
19/08/2019 09:00,10.35,13.12,10.55,6.074,4.24,11.58,2.594,8.76,9.1;11.055;10.8;9.8;8.625;7.234;11.47;6.766
19/08/2019 10:00,9.93,11.69,11.01,5.25,3.953,10.766,1.142,8.31,9.56;10.21;10.85;10.125;8.12;5.688;11.07;6.914
19/08/2019 11:00,9.96,11.52,11.37,4.93,3.66,10.63,1.408,8.875,10.23;9.72;10.94;9.94;8.04;5.62;11.11;6.684
19/08/2019 12:00,10.05,10.78,12.8,3.713,2.27,9.91,2.826,9.64,11.17;9.49;10.91;8.66;8.25;5.37;11.34;6.938
19/08/2019 13:00,10.164,10.97,12.54,3.926,2.188,9.64,3.71,9.97,11.86;9.81;10.78;8.13;8.16;5.15;11.3;7.49
19/08/2019 14:00,11.18,11.84,12.4,5.008,2.133,9.055,5.29,10.31,12.58;10.16;9.95;7.66;8.055;3.693;11.09;8.41
19/08/2019 15:00,11.67,11.89,12.516,5.047,2.19,9.2,5.72,10.3,12.484;10.055;9.484;7.527;7.99;3.16;10.9;8.12
19/08/2019 16:00,13.695,11.57,13.31,5.35,2.412,9.734,6.523,10.11,12.23;8.78;7.188;6.8;7.883;1.841;9.04;5.85
19/08/2019 17:00,13.62,11.44,13.14,5.44,2.502,9.68,7.086,10.016,11.92;7.688;6.63;6.965;7.91;2.166;8.375;5.645
19/08/2019 18:00,13.21,10.71,13.17,6.242,2.756,9.51,7.367,9.69,11.64;6.758;4.473;6.766;8.2;3.73;6.285;5.496
19/08/2019 19:00,13.33,10.49,12.96,6.406,2.781,9.54,7.406,9.56,11.25;6.844;4.387;6.89;8.08;3.996;6.008;6.477
19/08/2019 20:00,13.96,9.23,12.36,6.15,2.521,9.57,7.613,9.28,10.45;6.88;5.637;7.96;7.61;4.69;6.29;10.03
19/08/2019 21:00,13.83,9.125,12.37,5.836,2.52,9.68,7.47,8.85,9.91;6.758;6.254;8.37;7.605;4.938;6.7;10.65
19/08/2019 22:00,12.234,7.85,11.42,4.367,3.045,11.44,8.875,7.375,8.48;7.43;8.97;9.98;6.56;6.17;7.746;12.125
19/08/2019 23:00,12.31,7.86,11.23,4.188,3.1,11.37,8.44,5.92,8.586;7.26;9.19;10.13;6.445;5.367;7.223;12.1
20/08/2019 00:00,12.234,8.6,11.24,3.16,3.293,11.43,7.16,3.723,9.07;6.97;9.54;11.01;6.348;3.826;5.477;12.234
20/08/2019 01:00,11.984,8.62,11.36,3.102,3.193,11.66,6.586,3.9,9.2;6.414;9.516;10.664;6.586;4.273;5.504;11.91
20/08/2019 02:00,10.25,8.45,11.95,3.238,2.783,13.06,5.863,3.88,9.01;5.99;9.39;9.66;6.434;6.297;4.992;12.43
20/08/2019 03:00,9.57,8.18,12.18,3.215,2.71,13.164,5.99,4.12,8.61;6.273;9.51;9.77;6.188;6.33;4.496;12.984
20/08/2019 04:00,7.668,7.59,12.58,2.943,2.523,13.05,6.41,5.336,7.92;6.66;10.26;9.305;5.82;7.082;2.918;14.34
20/08/2019 05:00,7.598,7.508,12.47,2.98,2.488,12.914,6.42,6.027,8.33;7.08;10.61;9.375;5.973;7.414;2.76;14.61
20/08/2019 06:00,6.992,7.49,11.25,2.943,2.223,12.375,6.535,6.137,10.0;8.555;12.14;10.75;6.598;8.11;2.646;13.555
20/08/2019 07:00,6.93,7.8,10.87,2.973,2.16,12.25,6.383,4.977,10.7;9.8;12.17;11.18;6.656;8.45;2.61;13.664
20/08/2019 08:00,6.438,9.016,9.53,3.29,2.217,12.03,5.766,5.58,11.49;10.664;12.375;12.99;6.223;9.54;2.363;14.13
20/08/2019 09:00,6.32,9.04,9.75,3.334,2.424,11.95,5.395,5.914,11.36;10.35;12.61;13.42;6.105;9.61;2.262;14.04
20/08/2019 10:00,5.44,8.08,8.4,2.938,2.906,13.35,4.742,5.586,10.34;10.47;12.39;12.33;4.836;8.81;2.271;12.42
20/08/2019 11:00,5.555,8.01,8.14,2.945,3.078,13.28,5.074,5.82,10.14;10.53;10.8;12.75;4.91;8.734;2.346;13.98
20/08/2019 12:00,6.25,7.496,8.61,3.4,3.486,12.72,5.918,6.11,9.42;10.516;10.33;13.51;4.742;9.21;2.387;19.84
20/08/2019 13:00,6.22,7.434,8.88,3.623,3.5,12.58,6.234,6.28,8.734;10.33;11.21;13.61;4.645;9.13;2.443;19.84
20/08/2019 14:00,5.82,7.504,10.28,4.87,3.773,11.75,6.816,6.28,7.438;10.16;12.75;13.36;4.348;9.414;2.95;19.36
20/08/2019 15:00,5.777,7.562,10.66,5.25,3.875,11.695,6.992,5.87,6.727;10.01;12.45;12.9;3.91;8.97;3.197;18.7
20/08/2019 16:00,5.53,7.68,12.17,6.465,4.324,11.47,6.82,4.574,5.99;9.93;9.164;13.125;2.852;7.117;4.176;16.17
20/08/2019 17:00,5.4,7.555,12.29,6.64,4.395,11.414,6.203,6.047,5.61;10.03;9.1;13.58;2.748;7.008;4.42;15.83
20/08/2019 18:00,4.527,7.32,12.35,7.96,4.195,11.11,5.312,7.703,4.875;10.47;11.516;13.586;2.316;7.332;5.41;14.79
20/08/2019 19:00,4.367,7.434,12.266,8.234,4.14,11.0,4.9,7.805,4.066;10.46;12.484;13.84;2.324;7.312;5.664;14.805
20/08/2019 20:00,3.885,7.727,11.734,8.484,4.91,10.19,4.8,6.504,2.102;10.35;12.18;15.32;2.947;7.035;5.96;14.734
20/08/2019 21:00,3.666,7.707,11.625,8.43,5.2,9.875,4.914,6.55,2.332;10.305;11.41;15.555;3.076;6.97;5.816;14.64
20/08/2019 22:00,1.927,8.12,11.836,9.28,6.414,9.22,4.902,8.99,4.758;11.07;7.957;16.61;3.01;8.21;5.492;15.74
20/08/2019 23:00,1.806,8.18,11.76,9.64,6.53,9.29,5.082,12.38,5.074;11.2;8.19;16.28;2.45;8.23;5.28;16.16
21/08/2019 00:00,1.496,8.375,11.19,11.234,7.227,9.55,5.69,11.04,6.54;11.47;8.72;15.016;1.926;7.016;4.61;15.79
21/08/2019 01:00,1.42,8.29,11.27,11.29,7.28,9.47,6.004,11.805,6.816;11.625;8.234;14.71;2.148;7.234;4.79;15.766
21/08/2019 02:00,0.7812,7.547,11.93,10.58,7.195,9.04,6.254,11.61,6.93;11.6;6.906;14.11;3.26;7.832;5.68;14.42
21/08/2019 03:00,0.7603,7.47,12.0,10.37,6.992,8.93,5.957,11.0,7.04;11.34;6.984;14.0;3.512;7.656;5.887;14.234
21/08/2019 04:00,0.589,7.29,11.96,9.695,6.266,8.48,5.445,9.945,7.75;10.98;7.074;13.47;4.535;7.21;6.35;13.31
21/08/2019 05:00,0.5103,7.094,11.74,9.8,6.266,8.22,5.348,10.04,7.6;10.94;6.94;13.33;5.1;7.133;6.41;13.375
21/08/2019 06:00,0.4124,5.633,10.55,10.516,6.824,7.16,5.383,9.016,7.324;10.83;6.145;12.766;7.57;6.875;6.496;13.5
21/08/2019 07:00,0.5884,5.33,10.49,10.59,7.082,7.38,5.477,8.01,7.742;11.01;6.023;12.78;7.973;6.96;6.46;13.58
21/08/2019 08:00,1.693,4.52,10.08,10.64,7.887,8.805,5.508,7.14,7.953;11.41;5.617;12.74;9.8;7.773;6.01;13.75
21/08/2019 09:00,2.01,4.688,9.9,10.65,7.85,8.836,5.375,7.234,7.406;11.58;5.79;12.78;10.03;8.14;6.03;13.586
21/08/2019 10:00,3.016,5.11,7.668,9.35,7.465,8.88,5.52,5.81,6.242;11.24;7.15;12.664;11.19;8.96;6.445;12.234
21/08/2019 11:00,3.191,5.266,7.6,9.26,7.445,9.195,5.42,6.777,6.605;11.51;7.28;12.73;11.19;8.95;6.336;12.7
21/08/2019 12:00,4.14,5.836,7.203,9.91,7.07,10.49,5.07,8.18,7.15;11.94;7.22;12.77;11.984;8.34;5.49;14.34
21/08/2019 13:00,4.188,5.848,7.188,9.87,6.94,10.51,4.71,8.23,7.074;11.86;7.156;12.7;12.37;8.484;5.28;14.43
21/08/2019 14:00,4.406,5.68,7.098,7.637,6.273,9.75,4.023,8.414,7.574;12.06;7.125;12.7;14.22;8.88;5.414;14.805
21/08/2019 15:00,4.547,5.574,7.125,7.4,6.14,9.53,3.682,8.66,7.18;12.09;7.562;12.89;14.516;8.86;5.727;14.84
21/08/2019 16:00,5.414,5.156,7.258,7.1,5.78,9.17,3.43,8.57,7.273;11.984;8.94;13.086;14.914;8.484;5.9;14.36
21/08/2019 17:00,5.586,5.06,7.15,7.086,5.805,9.21,3.633,8.47,6.668;11.836;8.84;13.02;14.82;8.5;5.715;14.0
21/08/2019 18:00,6.39,4.71,6.81,8.35,5.836,9.25,3.898,8.03,5.9;11.33;7.926;12.375;15.94;8.13;5.418;12.57
21/08/2019 19:00,6.586,4.668,6.75,8.445,5.867,9.195,4.03,7.65,6.836;11.33;7.71;12.266;15.945;7.934;5.46;12.2
21/08/2019 20:00,7.367,4.363,6.36,8.42,6.15,9.06,3.887,7.03,9.25;11.67;7.723;11.97;14.92;7.78;5.703;10.69
21/08/2019 21:00,7.5,4.465,6.254,8.59,6.33,9.3,3.594,6.598,9.86;12.38;8.055;11.984;14.96;7.887;5.605;10.31
21/08/2019 22:00,8.95,5.758,5.195,8.76,7.484,12.01,3.523,5.586,10.27;14.195;7.805;12.734;16.23;8.82;5.094;6.953
21/08/2019 23:00,9.03,5.984,5.215,9.02,7.656,12.08,3.46,5.133,9.766;13.016;7.43;12.625;15.75;9.42;5.043;6.523
22/08/2019 00:00,9.44,7.137,5.918,10.56,8.43,12.0,3.96,4.555,8.14;12.2;8.664;12.03;14.67;9.766;5.062;4.926
22/08/2019 01:00,9.35,7.406,6.03,10.52,8.45,11.92,3.973,4.363,7.62;12.555;8.46;11.82;14.4;9.57;5.137;4.83
22/08/2019 02:00,9.266,8.914,6.125,10.75,8.25,12.125,3.934,3.936,7.6;12.72;6.945;10.87;13.67;8.51;5.27;5.227
22/08/2019 03:00,9.17,9.14,6.1,11.04,8.14,12.25,3.781,3.43,7.906;12.234;6.934;10.766;13.72;8.26;5.168;5.176
22/08/2019 04:00,8.48,9.84,6.156,12.74,7.883,12.45,3.324,2.883,8.16;11.45;6.176;10.47;12.984;7.82;4.484;5.457
22/08/2019 05:00,8.28,9.81,6.266,12.82,7.918,12.37,2.996,2.408,7.68;11.13;5.875;10.45;12.805;8.055;4.395;5.81
22/08/2019 06:00,7.69,9.53,6.89,12.84,7.977,11.96,2.16,2.266,6.555;9.56;5.266;10.17;12.11;8.76;4.0;7.08
22/08/2019 07:00,7.67,9.47,6.953,12.734,7.977,11.92,1.393,2.498,5.992;8.75;5.574;10.31;11.72;8.56;3.863;7.086
22/08/2019 08:00,7.586,9.08,6.773,12.88,7.855,12.125,0.9424,2.412,5.12;7.707;6.69;11.02;10.08;8.55;3.797;7.01
22/08/2019 09:00,7.54,9.01,6.58,12.875,7.81,12.47,1.546,2.158,4.594;7.625;6.887;11.08;9.805;8.62;3.848;7.137
22/08/2019 10:00,6.87,8.64,5.01,12.52,7.477,13.94,2.746,1.955,3.932;7.812;6.902;11.47;9.1;10.164;4.348;8.54
22/08/2019 11:00,6.65,8.66,5.086,12.48,7.516,13.92,2.787,2.082,3.664;7.246;7.047;11.72;9.05;10.61;4.26;9.24
22/08/2019 12:00,5.49,8.49,5.367,12.01,7.727,13.164,3.295,2.752,3.408;5.98;7.133;11.72;9.51;11.78;4.08;9.22
22/08/2019 13:00,5.25,8.445,5.348,11.78,7.84,12.78,3.654,3.084,3.096;6.227;7.062;11.695;9.1;11.63;4.008;9.23
22/08/2019 14:00,4.68,8.26,5.16,10.89,8.37,10.64,4.164,3.787,2.693;6.562;6.426;11.15;7.82;11.52;4.14;9.734
22/08/2019 15:00,4.984,8.27,5.094,10.586,8.44,10.29,4.13,4.105,2.584;6.004;6.082;10.96;7.844;11.586;4.28;10.02
22/08/2019 16:00,6.32,8.4,4.555,9.53,8.72,9.29,3.814,4.508,2.574;5.332;4.785;10.42;7.92;11.836;4.7;10.55
22/08/2019 17:00,6.39,8.305,4.45,9.445,8.86,9.25,3.63,4.457,2.713;5.023;4.566;10.47;7.79;11.984;4.758;10.39
22/08/2019 18:00,6.77,8.19,3.977,9.164,10.195,8.984,3.666,4.332,3.445;4.21;4.08;10.23;8.19;12.04;4.82;10.19
22/08/2019 19:00,6.773,8.13,3.893,9.01,10.62,8.99,4.254,4.453,3.309;3.842;3.965;10.16;8.086;11.9;4.812;10.09
22/08/2019 20:00,6.133,7.676,3.514,8.39,12.18,9.17,5.45,4.88,3.586;3.598;3.48;9.76;8.8;11.516;4.63;9.9
22/08/2019 21:00,5.9,7.574,3.46,8.37,12.26,9.125,6.125,5.344,3.81;3.328;3.45;9.56;8.65;11.47;4.523;9.9
22/08/2019 22:00,5.17,7.906,2.38,8.24,13.06,10.22,8.26,6.855,3.43;2.55;3.902;9.96;6.652;11.69;3.896;9.35
22/08/2019 23:00,5.047,7.992,2.287,8.17,12.79,10.05,8.68,7.79,4.28;2.385;4.04;9.59;6.44;11.55;3.99;9.695
23/08/2019 00:00,4.793,8.414,1.424,8.02,11.68,9.33,8.87,9.195,4.88;2.176;4.785;8.38;5.02;10.83;3.977;10.85
23/08/2019 01:00,4.83,8.48,1.247,7.934,11.586,9.36,8.586,10.23,5.387;1.6;5.0;8.125;4.74;10.57;4.043;11.03
23/08/2019 02:00,5.035,8.87,0.839,7.785,11.195,9.62,7.87,8.04,6.793;1.769;5.43;6.906;4.28;9.664;4.1;11.266
23/08/2019 03:00,5.13,8.94,0.842,8.15,11.26,9.61,7.78,7.094,7.86;2.346;5.51;6.992;4.39;9.555;4.234;11.2
23/08/2019 04:00,6.0,9.266,1.012,9.516,11.52,9.23,7.883,8.11,9.38;3.604;5.71;7.48;4.887;9.12;4.836;10.97
23/08/2019 05:00,6.22,9.375,1.342,9.55,11.62,9.0,8.11,9.414,9.88;4.805;5.633;7.414;4.82;8.81;4.902;10.74
23/08/2019 06:00,7.164,9.34,3.219,10.19,11.9,8.305,8.41,11.625,10.33;7.383;5.477;7.176;4.72;7.57;5.2;9.61
23/08/2019 07:00,7.34,9.16,3.434,10.195,11.7,8.31,8.6,11.27,10.7;9.11;5.574;7.145;5.008;7.344;5.15;9.29
23/08/2019 08:00,8.44,8.01,4.16,10.64,11.28,8.53,9.195,11.11,11.44;11.64;6.22;7.406;5.555;6.4;4.836;8.02
23/08/2019 09:00,8.64,7.87,4.188,10.87,11.44,8.76,9.38,12.17,11.71;12.66;6.42;7.508;5.266;6.31;4.812;7.703
23/08/2019 10:00,9.93,7.062,4.395,10.66,12.2,11.07,8.64,13.43,12.414;14.44;6.797;7.598;5.25;6.527;5.07;6.3
23/08/2019 11:00,10.0,6.89,4.58,10.875,12.42,10.945,8.17,13.34,11.73;14.69;6.79;7.3;4.875;6.555;5.4;6.08
23/08/2019 12:00,10.11,5.812,5.82,10.75,12.945,10.08,7.35,12.39,11.6;13.54;6.797;5.984;3.44;6.65;6.227;5.33
23/08/2019 13:00,10.266,5.594,6.02,10.46,13.125,10.05,7.43,12.2,11.91;13.68;6.64;5.74;3.387;6.625;6.758;5.176
23/08/2019 14:00,11.69,4.473,7.19,10.305,13.3,9.23,7.734,12.7,11.89;17.28;6.465;5.16;3.7;6.465;9.08;4.45
23/08/2019 15:00,11.82,4.227,7.22,10.55,13.16,9.06,7.82,12.89,11.92;17.61;6.617;5.14;3.594;6.258;9.266;4.184
23/08/2019 16:00,11.47,2.822,7.06,11.914,12.92,8.27,7.98,12.91,12.086;20.66;7.355;4.88;3.71;5.363;9.48;2.89
23/08/2019 17:00,11.08,2.547,7.195,11.7,12.93,8.16,8.37,12.8,11.734;21.81;7.41;4.71;3.812;5.227;9.24;2.383
23/08/2019 18:00,8.98,1.382,8.53,11.27,13.44,7.62,9.08,12.75,10.75;22.25;7.71;4.57;3.268;4.445;8.016;0.983
23/08/2019 19:00,8.72,1.247,8.8,11.16,13.64,7.375,9.82,12.97,9.7;20.94;7.992;4.715;3.227;4.1;7.72;1.117
23/08/2019 20:00,8.05,1.184,10.125,10.69,14.22,6.266,11.04,13.23,8.12;18.38;9.445;5.133;3.93;3.11;6.59;1.931
23/08/2019 21:00,8.47,1.461,10.31,10.67,14.234,6.273,11.41,13.45,7.793;16.75;9.76;5.23;4.016;2.992;6.363;2.254
23/08/2019 22:00,9.125,2.895,11.29,10.8,14.42,7.156,12.21,13.55,6.49;13.69;11.875;5.914;4.54;2.867;5.305;3.86
23/08/2019 23:00,9.43,3.158,11.33,10.43,14.44,7.016,12.83,13.19,6.293;13.83;11.84;6.016;4.383;3.27;4.914;3.992
24/08/2019 00:00,10.44,4.477,11.85,9.016,14.06,6.62,13.94,13.26,6.156;14.4;11.695;6.355;3.184;4.438;4.01;4.957
24/08/2019 01:00,10.29,4.723,11.81,8.81,13.87,6.91,14.17,12.56,6.48;15.78;11.72;6.504;3.414;4.562;4.094;5.402
24/08/2019 02:00,9.98,6.008,10.58,7.746,13.484,8.766,14.25,11.5,7.402;17.1;11.91;7.12;3.994;4.566;4.67;6.797
24/08/2019 03:00,10.164,6.273,9.87,7.547,13.59,9.07,14.164,11.14,8.36;17.25;11.74;7.234;4.285;4.445;4.965;6.957
24/08/2019 04:00,10.15,7.43,7.547,6.266,13.16,9.97,13.87,10.47,9.414;17.3;10.78;7.64;5.254;4.08;6.332;8.06
24/08/2019 05:00,9.89,7.453,7.383,5.895,12.71,10.016,13.71,10.36,9.2;17.3;10.71;7.867;4.996;3.945;6.723;8.38
24/08/2019 06:00,9.11,7.543,8.086,4.344,10.94,10.57,13.22,10.66,8.22;17.42;10.39;9.086;4.496;3.133;7.816;9.28
24/08/2019 07:00,9.34,7.664,8.445,4.07,10.81,10.7,13.1,10.73,7.527;17.17;10.5;9.13;4.633;3.13;8.04;9.375
24/08/2019 08:00,10.91,8.07,9.6,2.828,10.14,11.09,12.92,10.5,6.75;17.44;10.695;10.07;4.773;3.387;9.125;9.66
24/08/2019 09:00,11.25,8.13,9.695,2.768,10.09,11.03,12.61,10.266,6.527;17.72;10.63;10.3;4.656;3.541;9.36;9.6
24/08/2019 10:00,11.4,8.39,9.766,2.205,8.56,11.016,12.0,9.33,5.836;16.78;10.53;9.89;4.574;4.676;10.06;8.95
24/08/2019 11:00,11.67,8.414,9.94,2.34,8.664,11.016,11.86,9.164,4.543;16.77;10.625;9.98;4.547;5.15;10.06;9.19
24/08/2019 12:00,12.625,8.31,10.16,2.56,8.414,10.22,12.05,9.09,3.102;17.39;11.51;10.15;4.875;6.65;10.375;10.266
24/08/2019 13:00,12.7,8.28,10.08,2.438,8.31,10.1,12.05,9.234,2.77;17.72;11.56;10.234;5.027;6.598;10.375;10.41
24/08/2019 14:00,13.17,8.15,9.81,1.268,8.62,9.555,11.98,9.3,3.203;17.72;11.08;10.55;5.37;6.13;10.33;10.9
24/08/2019 15:00,13.04,8.164,9.86,1.191,8.87,9.39,12.01,9.086,3.809;17.58;10.734;10.58;5.48;6.023;10.38;10.94
24/08/2019 16:00,12.2,8.3,9.805,1.645,10.3,8.67,12.28,8.63,3.793;17.47;9.56;10.47;5.883;6.156;10.85;11.39
24/08/2019 17:00,12.14,8.38,9.83,1.837,10.51,8.61,12.64,8.11,2.86;17.61;9.57;10.36;5.953;5.875;11.03;11.34
24/08/2019 18:00,11.6,9.51,9.88,2.988,11.47,8.3,13.72,6.92,2.338;16.53;9.82;10.53;5.07;4.016;11.22;11.555
24/08/2019 19:00,11.59,9.9,9.83,3.273,11.75,8.29,14.3,6.254,3.035;16.11;9.92;10.56;4.74;4.387;11.44;11.65
24/08/2019 20:00,11.21,11.38,9.734,4.64,11.78,7.98,14.586,5.21,3.023;15.99;10.3;10.31;4.016;5.742;12.25;11.72
24/08/2019 21:00,11.086,11.44,9.72,4.89,11.766,7.87,14.484,4.55,2.695;17.19;10.125;10.266;4.28;5.773;12.53;11.44
24/08/2019 22:00,11.39,10.77,9.52,6.582,11.25,7.73,14.57,3.645,1.347;18.53;8.76;12.086;5.35;5.46;14.41;10.23
24/08/2019 23:00,11.34,10.58,9.516,6.71,11.4,7.84,14.53,3.863,1.484;17.14;8.72;11.91;5.54;4.92;14.41;10.01
25/08/2019 00:00,10.28,10.04,9.17,7.312,11.64,7.453,14.125,2.906,1.752;16.42;8.016;10.516;6.2;2.568;14.71;9.984
25/08/2019 01:00,10.086,9.85,9.04,7.418,11.78,7.434,13.78,2.326,1.16;16.7;7.777;10.164;6.215;2.326;14.78;9.72
25/08/2019 02:00,9.59,9.16,8.17,7.945,12.16,7.113,13.164,2.61,0.851;16.62;7.957;9.58;6.535;1.826;14.875;8.07
25/08/2019 03:00,9.5,9.15,8.04,8.05,12.25,7.08,12.81,2.932,1.231;16.17;7.965;9.64;6.793;1.751;14.47;7.727
25/08/2019 04:00,8.13,8.59,7.684,8.63,12.76,7.332,12.16,2.629,1.977;15.234;8.055;9.29;7.703;1.317;13.14;6.816
25/08/2019 05:00,7.61,8.39,7.59,8.82,12.66,7.29,11.74,2.113,2.768;14.555;8.46;8.92;7.93;1.494;12.875;6.848
25/08/2019 06:00,5.258,7.83,7.305,9.52,11.984,6.695,11.21,1.427,4.094;13.46;8.79;7.64;8.195;1.729;12.484;6.41
25/08/2019 07:00,5.082,7.918,7.26,9.555,12.04,6.586,11.125,1.289,4.586;13.24;8.27;7.188;8.164;1.678;12.7;6.164
25/08/2019 08:00,4.258,7.613,7.375,9.6,14.445,6.098,10.84,1.648,5.46;12.91;5.543;5.383;8.164;1.74;13.234;5.477
25/08/2019 09:00,4.17,7.41,7.383,9.57,14.75,6.0,10.68,2.027,5.992;12.56;5.312;5.36;8.33;1.651;12.75;5.43
25/08/2019 10:00,5.54,6.316,6.85,8.94,16.94,6.65,11.055,2.996,6.08;11.7;5.66;5.445;9.57;2.902;8.85;6.22
25/08/2019 11:00,5.957,6.367,6.72,8.93,16.77,6.57,11.234,3.174,6.14;11.13;5.445;5.438;10.19;2.87;8.08;5.598
25/08/2019 12:00,7.68,6.29,6.016,8.984,15.586,6.6,11.875,3.35,5.195;9.9;4.2;5.85;11.195;1.858;6.617;3.729
25/08/2019 13:00,7.656,6.14,5.84,9.1,15.55,6.566,12.08,3.238,4.27;9.516;4.26;6.254;10.984;1.516;7.086;3.717
25/08/2019 14:00,9.24,5.344,5.0,9.53,14.766,5.727,12.16,3.418,4.44;8.84;4.82;7.51;10.29;0.5317;8.77;4.98
25/08/2019 15:00,9.57,5.13,4.73,9.5,14.67,5.48,12.22,3.748,4.78;8.516;4.824;7.82;10.3;0.6553;9.04;5.355
25/08/2019 16:00,10.6,3.914,3.066,9.21,14.445,4.227,12.52,4.348,5.41;8.65;4.445;8.734;10.38;1.15;10.2;6.316
25/08/2019 17:00,10.54,3.824,2.79,9.06,14.14,4.05,12.59,4.73,6.492;8.59;4.117;8.62;10.3;1.113;10.34;6.34
25/08/2019 18:00,9.91,4.184,1.549,8.49,13.14,2.594,12.766,5.383,7.758;8.1;2.857;8.12;10.03;0.76;10.47;6.555
25/08/2019 19:00,10.15,4.55,1.381,8.53,13.125,2.432,12.984,5.9,8.234;7.78;3.018;8.164;9.93;0.8;10.56;6.95
25/08/2019 20:00,10.984,6.188,0.9946,8.92,12.5,2.25,12.914,6.844,8.26;7.562;4.57;8.7;9.94;1.288;10.89;7.902
25/08/2019 21:00,10.96,6.32,1.11,9.06,12.28,2.295,12.65,7.164,7.32;7.258;4.914;8.92;10.05;1.176;10.695;8.164
25/08/2019 22:00,10.34,6.043,1.432,9.66,13.48,2.7,12.14,7.695,8.84;7.625;5.164;9.57;10.91;1.146;9.195;8.26
25/08/2019 23:00,10.25,5.37,1.683,9.664,13.58,2.818,11.734,8.234,8.766;7.06;5.574;9.51;10.875;1.021;9.19;8.625
26/08/2019 00:00,10.33,3.867,3.025,9.3,15.625,3.227,11.01,8.73,7.582;5.883;6.723;9.516;10.8;0.7695;9.92;9.68
26/08/2019 01:00,10.336,3.7,3.094,9.14,15.33,3.371,10.59,9.266,6.89;5.156;6.84;9.45;10.414;0.766;9.76;9.58
26/08/2019 02:00,10.27,2.559,3.79,8.35,16.1,3.914,10.08,9.6,5.008;4.03;7.434;9.12;9.89;1.047;9.66;8.41
26/08/2019 03:00,10.08,2.422,3.818,8.36,16.17,3.89,10.13,8.555,4.535;3.518;7.758;9.15;9.875;1.016;9.93;8.45
26/08/2019 04:00,9.43,2.664,3.969,8.45,15.84,4.836,10.19,8.16,5.39;2.854;8.32;9.34;10.984;0.981;9.8;8.484
26/08/2019 05:00,9.3,2.8,4.062,8.445,15.49,5.117,10.19,9.17,6.285;2.803;8.45;9.5;11.5;1.137;9.51;8.47
26/08/2019 06:00,8.33,3.719,4.617,8.61,13.47,5.57,10.16,10.03,8.125;3.568;8.94;9.586;10.78;16.875;9.69;9.34
26/08/2019 07:00,7.89,3.79,4.625,8.73,13.28,5.45,10.2,10.16,9.25;3.982;9.086;9.47;10.445;1.623;9.88;9.55
26/08/2019 08:00,5.645,3.559,3.945,9.45,13.0,4.9,10.13,11.0,11.04;4.688;9.72;8.9;9.5;1.631;10.67;9.72
26/08/2019 09:00,5.438,3.602,3.797,9.53,13.25,4.8,9.84,11.41,12.016;4.953;9.836;8.82;9.43;1.682;10.84;9.98
26/08/2019 10:00,5.418,3.248,3.215,8.195,12.98,4.25,9.31,10.945,11.17;4.105;9.66;8.445;9.84;2.63;11.2;11.53
26/08/2019 11:00,5.71,3.293,3.14,8.17,12.81,4.152,9.18,10.43,12.09;4.414;9.7;8.27;9.86;2.604;11.21;11.83
26/08/2019 12:00,6.812,2.229,2.69,7.676,12.9,3.41,8.62,9.02,14.22;4.043;10.0;7.656;9.74;2.027;11.25;12.31
26/08/2019 13:00,6.848,1.865,2.84,7.504,12.94,3.342,8.24,8.6,14.05;3.832;9.8;7.492;9.625;1.722;11.59;12.17
26/08/2019 14:00,6.297,1.006,2.727,6.42,12.88,3.57,7.87,8.76,12.02;4.152;7.96;7.113;9.55;0.8;12.9;11.77
26/08/2019 15:00,6.457,1.395,2.602,6.03,12.76,3.803,7.86,8.43,10.83;5.344;7.695;7.266;9.67;11.875;12.88;11.52
26/08/2019 16:00,7.754,2.576,2.635,4.348,11.86,4.836,8.34,7.926,9.81;6.426;7.383;8.375;10.22;3.78;12.36;9.82
26/08/2019 17:00,8.14,2.703,2.605,4.28,11.83,4.97,8.94,8.49,10.11;6.887;7.492;8.75;10.27;4.664;12.2;9.516
26/08/2019 18:00,10.04,3.414,2.252,4.598,10.64,5.625,9.96,9.48,9.64;7.42;8.68;9.8;10.48;6.62;11.84;8.89
26/08/2019 19:00,10.36,3.662,2.271,4.758,10.11,5.72,10.266,9.54,10.53;7.562;9.18;9.72;10.555;6.594;11.586;8.86
26/08/2019 20:00,12.11,5.133,3.516,5.312,8.63,6.18,10.18,10.18,11.64;7.977;10.94;10.234;10.47;6.324;10.516;8.63
